siteID,plotID,individualID,year,AGBJenkins,AGBChojnacky,AGBAnnighofer,growth_AGBJenkins,growth_cumu_AGBJenkins,growth_AGBChojnacky,growth_cumu_AGBChojnacky,growth_AGBAnnighofer,growth_cumu_AGBAnnighofer,stemDiameter,height,plantStatus,corrected_is_dead,gapFilling,scientificName,taxonID,genus,family,taxonRank,pointID,stemDistance,stemAzimuth
WREF,WREF_071,NEON.PLA.D16.WREF.02002,2017,0.0,0.0,0.0,,56.116276081087456,,51.1865776429485,,0.0,29.9,4.0,"Dead, broken bole",True,ORIGINAL,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,PSMEM,Pseudotsuga,Pinaceae,variety,25,7.6,272.2
WREF,WREF_071,NEON.PLA.D16.WREF.02002,2019,421.99167124927953,385.41242743505063,0.0,210.99583562463977,56.116276081087456,192.70621371752532,51.1865776429485,0.0,0.0,29.9,,,False,FILLED,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,PSMEM,Pseudotsuga,Pinaceae,variety,25,7.6,272.2
WREF,WREF_071,NEON.PLA.D16.WREF.02002,2020,416.156123512948,379.991150648168,0.0,-5.8355477363315345,56.116276081087456,-5.421276786882629,51.1865776429485,0.0,0.0,29.4,4.2,"Dead, broken bole",False,ORIGINAL,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,PSMEM,Pseudotsuga,Pinaceae,variety,25,7.6,272.2
WREF,WREF_071,NEON.PLA.D16.WREF.02002,2021,410.3205757766136,374.5698738612864,0.0,-5.835547736334377,56.116276081087456,-5.421276786881606,51.1865776429485,0.0,0.0,29.4,,,False,FILLED,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,PSMEM,Pseudotsuga,Pinaceae,variety,25,7.6,272.2
WREF,WREF_071,NEON.PLA.D16.WREF.02002,2022,404.48502804027885,369.14859707440337,0.0,-5.8355477363347745,56.116276081087456,-5.421276786883027,51.1865776429485,0.0,0.0,29.4,,,False,FILLED,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,PSMEM,Pseudotsuga,Pinaceae,variety,25,7.6,272.2
WREF,WREF_071,NEON.PLA.D16.WREF.02002,2023,398.6494803039459,363.72732028752216,0.0,-5.8355477363329555,56.116276081087456,-5.421276786881208,51.1865776429485,0.0,0.0,29.4,,,False,FILLED,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,PSMEM,Pseudotsuga,Pinaceae,variety,25,7.6,272.2
WREF,WREF_071,NEON.PLA.D16.WREF.02004,2017,0.0,0.0,0.0,,186.06522769357954,,173.23504589001382,,0.0,46.2,6.5,"Dead, broken bole",True,ORIGINAL,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,PSMEM,Pseudotsuga,Pinaceae,variety,25,5.8,331.8
WREF,WREF_071,NEON.PLA.D16.WREF.02004,2019,1269.0928162155742,1181.0672453222141,0.0,634.5464081077871,186.06522769357954,590.5336226611071,173.23504589001382,0.0,0.0,46.2,,,False,FILLED,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,PSMEM,Pseudotsuga,Pinaceae,variety,25,5.8,331.8
WREF,WREF_071,NEON.PLA.D16.WREF.02004,2020,1275.76557174347,1187.38286050379,0.0,6.672755527895788,186.06522769357954,6.315615181575822,173.23504589001382,0.0,0.0,46.5,6.9,"Dead, broken bole",False,ORIGINAL,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,PSMEM,Pseudotsuga,Pinaceae,variety,25,5.8,331.8
WREF,WREF_071,NEON.PLA.D16.WREF.02004,2021,1282.4383272713658,1193.6984756853672,0.0,6.672755527895788,186.06522769357954,6.315615181577186,173.23504589001382,0.0,0.0,46.5,,,False,FILLED,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,PSMEM,Pseudotsuga,Pinaceae,variety,25,5.8,331.8
