siteID,plotID,year,plotArea_m2,tree_AGBJenkins,tree_AGBChojnacky,tree_AGBAnnighofer,n_trees,small_woody_AGBJenkins,small_woody_AGBChojnacky,small_woody_AGBAnnighofer,n_small_woody_total,n_small_woody_measured,n_unaccounted_trees,total_AGBJenkins,total_AGBChojnacky,total_AGBAnnighofer,growth,growth_cumu
ONAQ,ONAQ_002,2014,1600,0.0,0.0,0.0,0,,,,144,0,0,0.0,0.0,0.0,,0.0
ONAQ,ONAQ_002,2016,1600,0.0,0.0,0.0,0,,,,398,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_002,2017,1600,0.0,0.0,0.0,0,,,,392,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_002,2022,1600,0.0,0.0,0.0,0,,,,353,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_003,2016,1600,0.0,0.0,0.0,0,,,,293,0,0,0.0,0.0,0.0,,0.0
ONAQ,ONAQ_003,2017,1600,0.0,0.0,0.0,0,,,,273,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_003,2022,1600,0.0,0.0,0.0,0,,,,90,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_004,2014,1600,0.0,0.0,0.0,0,,,,166,0,0,0.0,0.0,0.0,,0.0
ONAQ,ONAQ_004,2016,1600,0.0,0.0,0.0,0,,,,495,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_004,2017,1600,0.0,0.0,0.0,0,,,,437,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_004,2022,1600,0.0,0.0,0.0,0,,,,369,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_005,2014,1600,0.0,0.0,0.0,0,,,,70,0,1,0.0,0.0,0.0,,0.0
ONAQ,ONAQ_005,2016,1600,0.0,0.0,0.0,0,,,,203,0,1,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_005,2017,1600,0.0,0.0,0.0,0,,,,190,0,1,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_005,2022,1600,0.0,0.0,0.0,0,,,,199,0,1,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_007,2014,1600,0.0,0.0,0.0,0,,,,72,0,0,0.0,0.0,0.0,,0.0
ONAQ,ONAQ_007,2016,1600,0.0,0.0,0.0,0,,,,201,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_007,2017,1600,0.0,0.0,0.0,0,,,,203,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_007,2022,1600,0.0,0.0,0.0,0,,,,176,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_008,2016,1600,5.76100647378137,2.4272932092427477,,17,,,,78,0,0,5.76100647378137,2.4272932092427477,0.0,,0.1469810278521745
ONAQ,ONAQ_008,2017,1600,5.824224617763702,2.4616312669003984,,19,,,,64,0,0,5.824224617763702,2.4616312669003984,0.0,0.06321814398233183,0.1469810278521745
ONAQ,ONAQ_008,2022,1600,6.612433410396292,2.781003833320737,,19,,,,61,0,0,6.612433410396292,2.781003833320737,0.0,0.15764175852651813,0.1469810278521745
ONAQ,ONAQ_009,2014,1600,0.0,0.0,0.0,0,,,,123,0,0,0.0,0.0,0.0,,0.0
ONAQ,ONAQ_009,2016,1600,0.0,0.0,0.0,0,,,,388,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_009,2017,1600,0.0,0.0,0.0,0,,,,358,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_009,2022,1600,0.0,0.0,0.0,0,,,,345,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_010,2014,1600,34.479547555155165,14.284001876650763,,50,0.20355450279520423,0.09549955921811638,,15,1,0,34.68310205795037,14.379501435868878,0.0,,-0.6417117409394985
ONAQ,ONAQ_010,2016,1600,34.24304840902853,14.198380123537248,,50,1.0158245293795136,0.4764244761283923,,74,5,0,35.25887293840805,14.67480459966564,0.0,0.28788544022883755,-0.6417117409394985
ONAQ,ONAQ_010,2017,1600,30.963152592297572,12.849568875131663,,50,,,,34,0,0,30.963152592297572,12.849568875131663,0.0,-4.295720346110475,-0.6417117409394985
ONAQ,ONAQ_010,2022,1600,29.833774393244173,12.419993868977718,,54,0.11043150397173966,0.054074508730652025,,36,1,0,29.944205897215912,12.47406837770837,0.0,-0.2037893390163319,-0.6417117409394985
ONAQ,ONAQ_011,2014,1600,0.0,0.0,0.0,0,,,,59,0,0,0.0,0.0,0.0,,0.0
ONAQ,ONAQ_011,2016,1600,0.0,0.0,0.0,0,,,,465,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_011,2017,1600,0.0,0.0,0.0,0,,,,176,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_011,2022,1600,0.0,0.0,0.0,0,,,,169,0,0,0.0,0.0,0.0,0.0,0.0
ONAQ,ONAQ_012,2016,1600,2.9328540361446627,1.232862375135499,,7,0.6080722861434139,0.29739412723402175,,192,5,0,3.5409263222880765,1.5302565023695207,0.0,,0.22319554896361476
