siteID,plotID,individualID,year,AGBJenkins,AGBChojnacky,AGBAnnighofer,growth_AGBJenkins,growth_cumu_AGBJenkins,growth_AGBChojnacky,growth_cumu_AGBChojnacky,growth_AGBAnnighofer,growth_cumu_AGBAnnighofer,stemDiameter,height,plantStatus,corrected_is_dead,gapFilling,scientificName,taxonID,genus,family,taxonRank,pointID,stemDistance,stemAzimuth
YELL,YELL_006,NEON.PLA.D12.YELL.00104,2018,473.687458593654,433.479714567251,0.0,,0.0,,0.0,,0.0,31.0,,,False,FILLED,Pseudotsuga menziesii (Mirb.) Franco,PSME,Pseudotsuga,Pinaceae,species,31,3.4,19.1
YELL,YELL_006,NEON.PLA.D12.YELL.00104,2019,473.687458593654,433.479714567251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.1,Live,False,ORIGINAL,Pseudotsuga menziesii (Mirb.) Franco,PSME,Pseudotsuga,Pinaceae,species,31,3.4,19.1
YELL,YELL_006,NEON.PLA.D12.YELL.00105,2018,531.663174553729,487.493945082442,0.0,,20.20887572925494,,18.852238054607028,,0.0,32.5,12.9,Live,False,ORIGINAL,Pseudotsuga menziesii (Mirb.) Franco,PSME,Pseudotsuga,Pinaceae,species,31,6.3,31.5
YELL,YELL_006,NEON.PLA.D12.YELL.00105,2019,551.872050282984,506.346183137049,0.0,20.20887572925494,20.20887572925494,18.852238054607028,18.852238054607028,0.0,0.0,33.0,12.9,Live,False,ORIGINAL,Pseudotsuga menziesii (Mirb.) Franco,PSME,Pseudotsuga,Pinaceae,species,31,6.3,31.5
YELL,YELL_006,NEON.PLA.D12.YELL.00106,2018,2816.52168884849,2657.06762099691,0.0,,-2816.52168884849,,-2657.06762099691,,0.0,64.3,16.6,Live,False,ORIGINAL,Pseudotsuga menziesii (Mirb.) Franco,PSME,Pseudotsuga,Pinaceae,species,31,6.2,66.5
YELL,YELL_006,NEON.PLA.D12.YELL.00106,2019,0.0,0.0,0.0,-2816.52168884849,-2816.52168884849,-2657.06762099691,-2657.06762099691,0.0,0.0,65.1,16.1,Standing dead,True,ORIGINAL,Pseudotsuga menziesii (Mirb.) Franco,PSME,Pseudotsuga,Pinaceae,species,31,6.2,66.5
YELL,YELL_006,NEON.PLA.D12.YELL.00107,2018,1385.70594974825,1291.5274498613,0.0,,0.0,,0.0,,0.0,48.1,,,False,FILLED,Pseudotsuga menziesii (Mirb.) Franco,PSME,Pseudotsuga,Pinaceae,species,31,10.1,45.0
YELL,YELL_006,NEON.PLA.D12.YELL.00107,2019,1385.70594974825,1291.5274498613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1,18.5,Live,False,ORIGINAL,Pseudotsuga menziesii (Mirb.) Franco,PSME,Pseudotsuga,Pinaceae,species,31,10.1,45.0
YELL,YELL_006,NEON.PLA.D12.YELL.00108,2018,0.0,0.0,0.0,,0.0,,0.0,,0.0,49.1,3.7,Standing dead,True,ORIGINAL,Pseudotsuga menziesii (Mirb.) Franco,PSME,Pseudotsuga,Pinaceae,species,41,3.2,154.0
YELL,YELL_006,NEON.PLA.D12.YELL.00108,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,3.1,"Dead, broken bole",True,ORIGINAL,Pseudotsuga menziesii (Mirb.) Franco,PSME,Pseudotsuga,Pinaceae,species,41,3.2,154.0
