siteID,plotID,individualID,year,AGBJenkins,AGBChojnacky,AGBAnnighofer,growth_AGBJenkins,growth_cumu_AGBJenkins,growth_AGBChojnacky,growth_cumu_AGBChojnacky,growth_AGBAnnighofer,growth_cumu_AGBAnnighofer,stemDiameter,height,plantStatus,corrected_is_dead,gapFilling,scientificName,taxonID,genus,family,taxonRank,pointID,stemDistance,stemAzimuth
RMNP,RMNP_042,NEON.PLA.D10.RMNP.01670,2017,144.90463321154272,144.7351833305653,0.0,,-6.574522069752166,,-6.552258816886387,,0.0,16.5,10.1,Live,False,ORIGINAL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,PICOL,Pinus,Pinaceae,variety,21,5.0,13.2
RMNP,RMNP_042,NEON.PLA.D10.RMNP.01670,2018,72.32353565670701,72.2375425093228,0.0,-72.58109755483571,-6.574522069752166,-72.4976408212425,-6.552258816886387,0.0,0.0,16.4,,,False,FILLED,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,PICOL,Pinus,Pinaceae,variety,21,5.0,13.2
RMNP,RMNP_042,NEON.PLA.D10.RMNP.01670,2019,70.853043418364,70.7514189837026,0.0,-1.470492238343013,-6.574522069752166,-1.4861235256201866,-6.552258816886387,0.0,0.0,16.3,10.1,Live,False,ORIGINAL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,PICOL,Pinus,Pinaceae,variety,21,5.0,13.2
RMNP,RMNP_042,NEON.PLA.D10.RMNP.01670,2020,71.9161115356098,71.8256570501455,0.0,1.0630681172458054,-6.574522069752166,1.0742380664428879,-6.552258816886387,0.0,0.0,16.4,9.6,Live,False,ORIGINAL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,PICOL,Pinus,Pinaceae,variety,21,5.0,13.2
RMNP,RMNP_042,NEON.PLA.D10.RMNP.01670,2021,76.2620511232829,76.2191924449409,0.0,4.345939587673101,-6.574522069752166,4.393535394795407,-6.552258816886387,0.0,0.0,16.8,9.9,Live,False,ORIGINAL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,PICOL,Pinus,Pinaceae,variety,21,5.0,13.2
RMNP,RMNP_042,NEON.PLA.D10.RMNP.01670,2022,78.4915653655212,78.4742885769443,0.0,2.229514242238295,-6.574522069752166,2.255096132003402,-6.552258816886387,0.0,0.0,17.0,10.1,Live,False,ORIGINAL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,PICOL,Pinus,Pinaceae,variety,21,5.0,13.2
RMNP,RMNP_042,NEON.PLA.D10.RMNP.01670,2023,77.62740485300674,77.60034584079858,0.0,-0.8641605125144594,-6.574522069752166,-0.8739427361457217,-6.552258816886387,0.0,0.0,17.0,10.3,Live,False,ORIGINAL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,PICOL,Pinus,Pinaceae,variety,21,5.0,13.2
RMNP,RMNP_042,NEON.PLA.D10.RMNP.01800,2017,290.899886885705,292.973844835133,0.0,,-8.811358311808695,,-8.784734850691834,,0.0,22.1,12.1,Live,False,ORIGINAL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,PICOL,Pinus,Pinaceae,variety,39,20.1,64.0
RMNP,RMNP_042,NEON.PLA.D10.RMNP.01800,2018,149.4881841851511,150.6042437825854,0.0,-141.41170270055386,-8.811358311808695,-142.36960105254758,-8.784734850691834,0.0,0.0,22.1,,,False,FILLED,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,PICOL,Pinus,Pinaceae,variety,39,20.1,64.0
RMNP,RMNP_042,NEON.PLA.D10.RMNP.01800,2019,151.981393686608,153.144306773859,0.0,2.4932095014568745,-8.811358311808695,2.540062991273601,-8.784734850691834,0.0,0.0,22.3,12.6,Live,False,ORIGINAL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,PICOL,Pinus,Pinaceae,variety,39,20.1,64.0
RMNP,RMNP_042,NEON.PLA.D10.RMNP.01800,2020,157.007916367003,158.270402598738,0.0,5.026522680395004,-8.811358311808695,5.126095824879002,-8.784734850691834,0.0,0.0,22.6,11.9,Live,False,ORIGINAL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,PICOL,Pinus,Pinaceae,variety,39,20.1,64.0
