siteID,plotID,individualID,year,AGBJenkins,AGBChojnacky,AGBAnnighofer,growth_AGBJenkins,growth_cumu_AGBJenkins,growth_AGBChojnacky,growth_cumu_AGBChojnacky,growth_AGBAnnighofer,growth_cumu_AGBAnnighofer,stemDiameter,height,plantStatus,corrected_is_dead,gapFilling,scientificName,taxonID,genus,family,taxonRank,pointID,stemDistance,stemAzimuth
HARV,HARV_036,NEON.PLA.D01.HARV.00018,2015,948.762192461914,952.876569594158,0.0,,14.143804574737949,,13.787952002033531,,0.0,42.9,25.2,Live,False,ORIGINAL,Prunus serotina Ehrh. var. serotina,PRSES,Prunus,Rosaceae,variety,41,3.1,226.2
HARV,HARV_036,NEON.PLA.D01.HARV.00018,2016,976.462182518951,979.899258784522,0.0,27.699990057036985,14.143804574737949,27.022689190363963,13.787952002033531,0.0,0.0,43.4,25.8,Live,False,ORIGINAL,Prunus serotina Ehrh. var. serotina,PRSES,Prunus,Rosaceae,variety,41,3.1,226.2
HARV,HARV_036,NEON.PLA.D01.HARV.00018,2017,976.462182518951,979.899258784522,0.0,0.0,14.143804574737949,0.0,13.787952002033531,0.0,0.0,43.4,25.5,"Live, physically damaged",False,ORIGINAL,Prunus serotina Ehrh. var. serotina,PRSES,Prunus,Rosaceae,variety,41,3.1,226.2
HARV,HARV_036,NEON.PLA.D01.HARV.00018,2018,987.675727563372,990.832422812282,0.0,11.21354504442104,14.143804574737949,10.933164027759972,13.787952002033531,0.0,0.0,43.6,26.8,Live,False,ORIGINAL,Prunus serotina Ehrh. var. serotina,PRSES,Prunus,Rosaceae,variety,41,3.1,226.2
HARV,HARV_036,NEON.PLA.D01.HARV.00018,2019,1016.04495044276,1018.47673500274,0.0,28.369222879387962,14.143804574737949,27.644312190458095,13.787952002033531,0.0,0.0,44.1,26.7,Live,False,ORIGINAL,Prunus serotina Ehrh. var. serotina,PRSES,Prunus,Rosaceae,variety,41,3.1,226.2
HARV,HARV_036,NEON.PLA.D01.HARV.00018,2020,1021.77645472191,1024.05911507191,0.0,5.731504279150045,14.143804574737949,5.582380069169858,13.787952002033531,0.0,0.0,44.2,26.7,"Live, insect damaged",False,ORIGINAL,Prunus serotina Ehrh. var. serotina,PRSES,Prunus,Rosaceae,variety,41,3.1,226.2
HARV,HARV_036,NEON.PLA.D01.HARV.00018A,2015,0.0,0.0,0.0,,0.0,,0.0,,0.0,21.0,15.0,Standing dead,True,ORIGINAL,Prunus serotina Ehrh. var. serotina,PRSES,Prunus,Rosaceae,variety,41,3.1,226.2
HARV,HARV_036,NEON.PLA.D01.HARV.00018A,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,,Standing dead,True,ORIGINAL,Prunus serotina Ehrh. var. serotina,PRSES,Prunus,Rosaceae,variety,41,3.1,226.2
HARV,HARV_036,NEON.PLA.D01.HARV.00018A,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,,Standing dead,True,ORIGINAL,Prunus serotina Ehrh. var. serotina,PRSES,Prunus,Rosaceae,variety,41,3.1,226.2
HARV,HARV_036,NEON.PLA.D01.HARV.00018A,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,,Standing dead,True,ORIGINAL,Prunus serotina Ehrh. var. serotina,PRSES,Prunus,Rosaceae,variety,41,3.1,226.2
